"","model1_ASC","model1_DES","model2_ASC","model2_DES","model3_ASC","model3_DES","model4_ASC","model4_DES"
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII",0.304003748740296,0.728917019895747,0.242271712762059,0.709830661881292,0.459009988746804,0.964864622335289,0.555978160767264,0.905875179206448
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--o__Corynebacteriales",0.903703808335602,0.652529342967401,0.916503932531163,0.656529386387363,0.94877591409675,0.678745012918443,0.967645755779071,0.609038399641483
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-004",0.921405310748665,0.753292133584509,0.914145098599753,0.809757632936375,0.94877591409675,0.941038520052736,0.974817410519866,0.898417001000881
"d__Bacteria--p__Proteobacteria--__",0.909763698966694,0.869355663744274,0.914145098599753,0.82133932173188,0.94877591409675,0.880606201213199,0.94213480324154,0.739985227664106
"d__Bacteria--p__Proteobacteria--__--__",0.909763698966694,0.869355663744274,0.914145098599753,0.82133932173188,0.94877591409675,0.880606201213199,0.94213480324154,0.739985227664106
"d__Bacteria--p__Proteobacteria--__--__--__",0.909763698966694,0.869355663744274,0.914145098599753,0.82133932173188,0.94877591409675,0.880606201213199,0.94213480324154,0.739985227664106
"d__Bacteria--p__Proteobacteria--__--__--__--__",0.909763698966694,0.869355663744274,0.914145098599753,0.82133932173188,0.94877591409675,0.880606201213199,0.94213480324154,0.739985227664106
"d__Bacteria--p__Proteobacteria--__--__--__--__--__",0.909763698966694,0.869355663744274,0.914145098599753,0.82133932173188,0.94877591409675,0.880606201213199,0.94213480324154,0.739985227664106
"d__Bacteria--p__Cyanobacteria",0.938785162314578,0.640573781236765,0.916503932531163,0.565278635646529,0.94877591409675,0.678745012918443,0.94213480324154,0.631013447443087
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Prevotellaceae--g__Paraprevotella--__",0.820280006731947,0.560325835668394,0.728491274813583,0.492358125838216,0.94877591409675,0.678745012918443,0.974817410519866,0.780176999235635
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhizobiales--f__Beijerinckiaceae",0.903703808335602,0.753292133584509,0.75789464165232,0.710590800641926,0.94877591409675,0.811922256048908,0.9224676382307,0.877879091730843
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-004--s__uncultured_bacterium",0.938785162314578,0.769112934497688,0.914145098599753,0.863896507074906,0.94877591409675,0.941038520052736,0.974817410519866,0.899108544016602
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhizobiales--f__Beijerinckiaceae--g__Methylobacterium",0.903703808335602,0.753292133584509,0.76784966955755,0.709830661881292,0.94877591409675,0.941038520052736,0.9224676382307,0.968136933466125
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhizobiales--f__Beijerinckiaceae--g__Methylobacterium--__",0.903703808335602,0.753292133584509,0.76784966955755,0.709830661881292,0.94877591409675,0.941038520052736,0.9224676382307,0.968136933466125
"d__Bacteria--p__Proteobacteria--c__Gammaproteobacteria--o__Betaproteobacteriales--f__Burkholderiaceae--__",0.448920350610237,0.652529342967401,0.510302265752177,0.49536688124211,0.655057031721079,0.76398713072526,0.837768464465458,0.750485280044082
"d__Bacteria--p__Proteobacteria--c__Gammaproteobacteria--o__Betaproteobacteriales--f__Burkholderiaceae--__--__",0.448920350610237,0.652529342967401,0.510302265752177,0.49536688124211,0.655057031721079,0.76398713072526,0.837768464465458,0.750485280044082
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-003",0.859973054413077,0.94495409977669,0.948574476450962,0.902918154706234,0.94877591409675,0.905090332197864,0.967645755779071,0.995452655496735
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-003--__",0.859973054413077,0.94495409977669,0.948574476450962,0.902918154706234,0.94877591409675,0.905090332197864,0.967645755779071,0.995452655496735
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhodospirillales",0.917245860079151,0.953197892817448,0.79349214141934,0.820468413355453,0.94877591409675,0.983725251039986,0.94213480324154,0.946668272041007
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhodospirillales--f__uncultured",0.917245860079151,0.953197892817448,0.79349214141934,0.820468413355453,0.94877591409675,0.983725251039986,0.94213480324154,0.946668272041007
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Eubacterium_coprostanoligenes_group",0.361075055298805,0.283670942763047,0.357471308762812,0.283308048069396,0.654128269696307,0.424456582366398,0.64705253763068,0.356779174541133
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Lachnospiraceae--g__Sellimonas--__",0.915335264728371,0.753292133584509,0.969007959568816,0.778827597714815,0.94877591409675,0.773259441270615,0.94213480324154,0.673150037125941
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--__",0.903703808335602,0.773984728843074,0.914145098599753,0.778827597714815,0.94877591409675,0.76398713072526,0.94213480324154,0.692104516817238
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--__--__",0.903703808335602,0.773984728843074,0.914145098599753,0.778827597714815,0.94877591409675,0.76398713072526,0.94213480324154,0.692104516817238
"d__Bacteria--p__Cyanobacteria--c__Melainabacteria",0.938785162314578,0.608373815714283,0.916503932531163,0.492358125838216,0.94877591409675,0.663026878237942,0.94213480324154,0.609038399641483
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Flavobacteriales",0.878882403567746,0.719903035081142,0.81053470726188,0.698921851691543,0.94877591409675,0.678745012918443,0.94213480324154,0.800751702537584
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-014",0.690836932612636,0.753292133584509,0.692804565910114,0.778827597714815,0.94877591409675,0.916265913697373,0.94213480324154,0.969225682518338
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__DTU089",0.814644892238888,0.773984728843074,0.76784966955755,0.778827597714815,0.94877591409675,0.988568640363634,0.974817410519866,0.898417001000881
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__DTU089--__",0.814644892238888,0.773984728843074,0.76784966955755,0.778827597714815,0.94877591409675,0.984692692095948,0.974817410519866,0.898417001000881
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-014--__",0.690836932612636,0.728917019895747,0.694920288585999,0.709830661881292,0.94877591409675,0.811922256048908,0.94213480324154,0.877879091730843
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__Veillonella--s__Veillonella_atypica",0.993059764925698,0.929999100767654,0.98187369357347,0.991877761082066,0.94877591409675,0.784475665170305,0.917647270504764,0.739985227664106
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Barnesiellaceae--g__Coprobacter",0.354665645861496,0.287316709231371,0.358844977182231,0.350668289971359,0.406800620467254,0.300476638545171,0.536604665485781,0.410163274922676
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Marinifilaceae--g__Odoribacter--s__gut_metagenome",0.993059764925698,0.718829168449063,0.948574476450962,0.656529386387363,0.94877591409675,0.663026878237942,0.837768464465458,0.454326589069098
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Marinifilaceae--g__Butyricimonas",0.448920350610237,0.317694585627853,0.514548704953511,0.446369530084682,0.654128269696307,0.650583060526621,0.837768464465458,0.631013447443087
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__uncultured",0.465858693071329,0.688144009898152,0.510302265752177,0.656529386387363,0.406800620467254,0.556424092198611,0.279012383175234,0.410163274922676
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__uncultured--s__uncultured_organism",0.465858693071329,0.688144009898152,0.510302265752177,0.656529386387363,0.406800620467254,0.556424092198611,0.279012383175234,0.410163274922676
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Porphyromonadaceae",0.859973054413077,0.753292133584509,0.916503932531163,0.809757632936375,0.982120528283545,0.964864622335289,0.974817410519866,0.893409134083162
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Porphyromonadaceae--g__Porphyromonas",0.859973054413077,0.753292133584509,0.916503932531163,0.809757632936375,0.982120528283545,0.964864622335289,0.974817410519866,0.893409134083162
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Eggerthella--s__uncultured_bacterium",0.942180384632749,0.652529342967401,0.914145098599753,0.481851724961237,0.94877591409675,0.663026878237942,0.94213480324154,0.863756924793811
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Faecalitalea",0.557038957044197,0.577127710126671,0.626639010258265,0.649096654598709,0.94877591409675,0.784475665170305,0.917647270504764,0.792202131727337
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Marinifilaceae--g__Butyricimonas--__",0.658966186259615,0.352320386562007,0.692804565910114,0.458399149423033,0.830373891670765,0.663026878237942,0.921037285902532,0.648785320288768
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Slackia--__",0.942180384632749,0.640573781236765,0.969007959568816,0.583925429640773,0.94877591409675,0.690882331047478,0.837768464465458,0.85655779662135
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Peptococcaceae",0.993059764925698,0.73983992504672,0.948574476450962,0.619906011336457,0.94877591409675,0.67294273511203,0.903272733944688,0.563991477765844
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Christensenellaceae--g__Christensenellaceae_R-7_group--s__uncultured_prokaryote",0.369216185106357,0.30188364332171,0.429616853237597,0.283308048069396,0.631608059518578,0.431929862656512,0.691676710879827,0.513667533556772
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Atopobiaceae",0.915335264728371,0.632226351672037,0.914145098599753,0.554235632516448,0.94877591409675,0.745072747796388,0.967645755779071,0.862798746850352
"d__Bacteria--p__Patescibacteria",0.993059764925698,0.835522356383582,0.98187369357347,0.778827597714815,0.982120528283545,0.721807960463152,0.94213480324154,0.646380629415491
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia",0.993059764925698,0.805830595059194,0.997373631844567,0.777927100784802,0.94877591409675,0.693122066614431,0.94213480324154,0.621923305356105
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales",0.993059764925698,0.805830595059194,0.997373631844567,0.777927100784802,0.94877591409675,0.693122066614431,0.94213480324154,0.621923305356105
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Acetobacterales",0.993059764925698,0.753292133584509,0.98187369357347,0.778827597714815,0.94877591409675,0.784475665170305,0.94213480324154,0.739985227664106
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Acetobacterales--f__Acetobacteraceae",0.993059764925698,0.753292133584509,0.98187369357347,0.778827597714815,0.94877591409675,0.784475665170305,0.94213480324154,0.739985227664106
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Candidatus_Stoquefichus",0.987458900826982,0.753292133584509,0.971773743239112,0.778827597714815,0.94877591409675,0.745072747796388,0.94213480324154,0.739985227664106
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Adlercreutzia",0.993059764925698,0.841957589057259,0.948574476450962,0.777927100784802,0.94877591409675,0.678745012918443,0.917647270504764,0.609038399641483
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Adlercreutzia--s__uncultured_bacterium",0.993059764925698,0.841957589057259,0.948574476450962,0.777927100784802,0.94877591409675,0.678745012918443,0.917647270504764,0.609038399641483
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcus_1",0.993059764925698,0.869355663744274,0.948574476450962,0.778827597714815,0.978510399644572,0.941038520052736,0.94213480324154,0.800256616315434
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Candidatus_Stoquefichus--__",0.981880675660655,0.753292133584509,0.971593788948509,0.778827597714815,0.94877591409675,0.745072747796388,0.94213480324154,0.739985227664106
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__",0.517744850821231,0.773984728843074,0.524634760798373,0.778827597714815,0.804755791421785,0.941038520052736,0.691676710879827,0.877879091730843
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__--__",0.517744850821231,0.773984728843074,0.524634760798373,0.778827597714815,0.804755791421785,0.941038520052736,0.691676710879827,0.877879091730843
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__--__--__",0.517744850821231,0.773984728843074,0.524634760798373,0.778827597714815,0.804755791421785,0.941038520052736,0.691676710879827,0.877879091730843
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__--__--__--__",0.517744850821231,0.773984728843074,0.524634760798373,0.778827597714815,0.804755791421785,0.941038520052736,0.691676710879827,0.877879091730843
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Anaerotruncus",0.814644892238888,0.901355268717907,0.728491274813583,0.976082606413815,0.94877591409675,0.941038520052736,0.90241336191566,0.81653192314403
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-013",0.993059764925698,0.869355663744274,0.981952969638911,0.82133932173188,0.94877591409675,0.983725251039986,0.988938246110272,0.995452655496735
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--o__Corynebacteriales--f__Nocardiaceae",0.993059764925698,0.728917019895747,0.971593788948509,0.687427365075659,0.94877591409675,0.706277737304915,0.967645755779071,0.692104516817238
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcus_1--__",0.942180384632749,0.841957589057259,0.916503932531163,0.778827597714815,0.94877591409675,0.941038520052736,0.924084962929255,0.792202131727337
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Atopobiaceae--g__Atopobium",0.942180384632749,0.821481941671895,0.916503932531163,0.778827597714815,0.978510399644572,0.982898660337453,0.974817410519866,0.859324428080888
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Atopobiaceae--g__Atopobium--__",0.942180384632749,0.821481941671895,0.916503932531163,0.778827597714815,0.978510399644572,0.982898660337453,0.974817410519866,0.859324428080888
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__uncultured",0.903703808335602,0.673862702872084,0.916503932531163,0.492358125838216,0.94877591409675,0.663026878237942,0.974817410519866,0.807784401428271
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Anaerotruncus--__",0.814644892238888,0.883500132057911,0.728491274813583,0.934027769268094,0.94877591409675,0.964864622335289,0.884835784497071,0.858430402280301
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales--f__Saccharimonadaceae",0.942180384632749,0.869355663744274,0.943128652896191,0.778827597714815,0.982120528283545,0.721807960463152,0.974817410519866,0.665957545587163
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminiclostridium_5--__",0.554673944166966,0.639857622272695,0.531303067386599,0.602947216928146,0.94877591409675,0.870055866463552,0.832589932494211,0.653253704930432
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-013--__",0.993059764925698,0.951982212430879,0.989803132481253,0.991877761082066,0.94877591409675,0.870055866463552,0.974817410519866,0.859324428080888
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--g__Eubacterium_nodatum_group",0.294531141441339,0.652232383111997,0.305749794542836,0.709568957976507,0.654128269696307,0.965982511566446,0.832589932494211,0.977585627591685
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales--f__Saccharimonadaceae--__",0.942180384632749,0.852873155228662,0.9440659564912,0.778827597714815,0.982120528283545,0.690882331047478,0.974817410519866,0.609038399641483
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales--f__Saccharimonadaceae--__--__",0.942180384632749,0.852873155228662,0.9440659564912,0.778827597714815,0.982120528283545,0.690882331047478,0.974817410519866,0.609038399641483
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__Allisonella",0.621509861016203,0.283670942763047,0.552267014527971,0.176384810648123,0.94877591409675,0.435280454436762,0.967645755779071,0.609038399641483
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__Allisonella--s__uncultured_bacterium",0.621509861016203,0.283670942763047,0.552267014527971,0.176384810648123,0.94877591409675,0.435280454436762,0.967645755779071,0.609038399641483
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Faecalitalea--__",0.921405310748665,0.760796314278448,0.936006945558996,0.778827597714815,0.94877591409675,0.784475665170305,0.94213480324154,0.832867304820804
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Holdemania",0.966801803884208,0.753292133584509,0.989803132481253,0.687427365075659,0.94877591409675,0.744556712493918,0.974817410519866,0.565959207486402
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--g__Family_XIII_AD3011_group",0.58679056583653,0.753292133584509,0.510302265752177,0.778827597714815,0.804755791421785,0.690882331047478,0.691676710879827,0.739985227664106
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Holdemania--s__uncultured_bacterium",0.993059764925698,0.608373815714283,0.98187369357347,0.456552736098608,0.982120528283545,0.663026878237942,0.974817410519866,0.565959207486402
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Peptococcaceae--g__Peptococcus",0.369216185106357,0.308745992134109,0.358844977182231,0.283308048069396,0.406800620467254,0.375068755977474,0.39522695299267,0.326880985282157
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Eubacterium_coprostanoligenes_group--__",0.369216185106357,0.384836078045007,0.335535300313883,0.341373242045325,0.907485396255182,0.663026878237942,0.832589932494211,0.496944916305147
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__uncultured--s__human_gut_metagenome",0.942180384632749,0.903678438589938,0.971593788948509,0.892137037925739,0.94877591409675,0.961070064540078,0.974817410519866,0.995452655496735
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--__",0.517744850821231,0.581545088953904,0.514548704953511,0.492358125838216,0.804755791421785,0.663026878237942,0.76775411658113,0.609038399641483
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--__--__",0.517744850821231,0.581545088953904,0.514548704953511,0.492358125838216,0.804755791421785,0.663026878237942,0.76775411658113,0.609038399641483
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--g__Family_XIII_AD3011_group--__",0.942180384632749,0.560325835668394,0.943128652896191,0.49536688124211,0.94877591409675,0.482586920638507,0.94213480324154,0.406483943524134
"d__Bacteria--p__Cyanobacteria--c__Melainabacteria--o__Obscuribacterales",0.820280006731947,0.841957589057259,0.694920288585999,0.806965286562506,0.94877591409675,0.941038520052736,0.967645755779071,0.995452655496735
