"","model1_ASC","model1_DES","model2_ASC","model2_DES","model3_ASC","model3_DES","model4_ASC","model4_DES"
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcus_2",0.467079013216821,0.235314400417789,0.351073227034533,0.163647755647212,0.620697961854448,0.336364911357078,0.391423905720871,0.169622726295175
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcus_2--__",0.467079013216821,0.235314400417789,0.351073227034533,0.163647755647212,0.620697961854448,0.336364911357078,0.391423905720871,0.169622726295175
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Clostridium_innocuum_group",0.691367148623958,0.44088779736929,0.731802204398475,0.416290232869969,0.883121021062869,0.465349913331992,0.947324987697704,0.594268559115943
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Clostridium_innocuum_group--__",0.691367148623958,0.44088779736929,0.731802204398475,0.416290232869969,0.883121021062869,0.465349913331992,0.947324987697704,0.594268559115943
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Negativibacillus--__",0.638661883783998,0.962234023584785,0.63427555103095,0.883808466079469,0.643925979689927,0.982351227531158,0.947891429426506,0.830720302947137
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII",0.0162517727313995,0.392784334262584,0.0129516324432547,0.462059581790653,0.0529956417242122,0.887081396547705,0.0594442058681981,0.831809912982021
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--o__Corynebacteriales",0.533119100430082,0.295877857818653,0.63433779502713,0.350822167174893,0.689559993030969,0.313900726665069,0.748537618868117,0.238485376588377
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-004",0.648856002011522,0.495852612316284,0.560773920198737,0.71395925723698,0.775056691488098,0.815434225418274,0.799259861263883,0.811402347317334
"d__Bacteria--p__Proteobacteria--__",0.555013074212386,0.788861607066023,0.573990242854786,0.787762557006991,0.708443521183282,0.695069674542493,0.646314073192547,0.490996487538133
"d__Bacteria--p__Proteobacteria--__--__",0.555013074212386,0.788861607066023,0.573990242854786,0.787762557006991,0.708443521183282,0.695069674542493,0.646314073192547,0.490996487538133
"d__Bacteria--p__Proteobacteria--__--__--__",0.555013074212386,0.788861607066023,0.573990242854786,0.787762557006991,0.708443521183282,0.695069674542493,0.646314073192547,0.490996487538133
"d__Bacteria--p__Proteobacteria--__--__--__--__",0.555013074212386,0.788861607066023,0.573990242854786,0.787762557006991,0.708443521183282,0.695069674542493,0.646314073192547,0.490996487538133
"d__Bacteria--p__Proteobacteria--__--__--__--__--__",0.555013074212386,0.788861607066023,0.573990242854786,0.787762557006991,0.708443521183282,0.695069674542493,0.646314073192547,0.490996487538133
"d__Bacteria--p__Cyanobacteria",0.676884601185918,0.272009941338824,0.62614042715408,0.254197625463691,0.679571511665665,0.303837349727761,0.481918255821603,0.271052273723646
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Prevotellaceae--g__Paraprevotella--__",0.358550065835663,0.185995687398267,0.325497614319777,0.171441017622811,0.603357065582394,0.31821755033927,0.809660606328929,0.542198480600866
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhizobiales--f__Beijerinckiaceae",0.508258734922637,0.520953656169064,0.376564004342977,0.467023513629442,0.389536585587788,0.605111870074186,0.424693673072402,0.74646917110707
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-004--s__uncultured_bacterium",0.676770631503763,0.556276650737321,0.544080076931782,0.834013294566026,0.797571766597669,0.840424338663449,0.856897541158611,0.819941753977404
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhizobiales--f__Beijerinckiaceae--g__Methylobacterium",0.532397191089866,0.533599427887929,0.396908794280566,0.452875813528389,0.410707959520356,0.805658287155822,0.440927927707756,0.928559008513108
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhizobiales--f__Beijerinckiaceae--g__Methylobacterium--__",0.532397191089866,0.533599427887929,0.396908794280566,0.452875813528389,0.410707959520356,0.805658287155822,0.440927927707756,0.928559008513108
"d__Bacteria--p__Proteobacteria--c__Gammaproteobacteria--o__Betaproteobacteriales--f__Burkholderiaceae--__",0.0677615623562622,0.297536964560607,0.0974631336080941,0.189709015815372,0.127715521907883,0.491331590117416,0.233386388383119,0.515458892382669
"d__Bacteria--p__Proteobacteria--c__Gammaproteobacteria--o__Betaproteobacteriales--f__Burkholderiaceae--__--__",0.0677615623562622,0.297536964560607,0.0974631336080941,0.189709015815372,0.127715521907883,0.491331590117416,0.233386388383119,0.515458892382669
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-003",0.427282209425366,0.930096330912277,0.800832191358118,0.888721328374375,0.765141325032258,0.748549551471818,0.743874659987334,0.987405663680391
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-003--__",0.427282209425366,0.930096330912277,0.800832191358118,0.888721328374375,0.765141325032258,0.748549551471818,0.743874659987334,0.987405663680391
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhodospirillales",0.640341449489218,0.947202937516709,0.424193912079521,0.747833342052052,0.690872482070356,0.956649344405835,0.492058595316342,0.890106331258683
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhodospirillales--f__uncultured",0.640341449489218,0.947202937516709,0.424193912079521,0.747833342052052,0.690872482070356,0.956649344405835,0.492058595316342,0.890106331258683
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Eubacterium_coprostanoligenes_group",0.0306573160159363,0.037511268255276,0.0370960792112352,0.0412757771210422,0.109471143351154,0.0827556858701783,0.0895292819363205,0.0538534603080956
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Lachnospiraceae--g__Sellimonas--__",0.575167351624231,0.505787221068273,0.862356140119418,0.611515454798126,0.777452990575334,0.50577976032795,0.527763212849572,0.30905630635342
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--__",0.494845866200989,0.590681685158605,0.574934024276574,0.58577343687773,0.709419218619254,0.492507427039869,0.509348803921094,0.336023656569967
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--__--__",0.494845866200989,0.590681685158605,0.574934024276574,0.58577343687773,0.709419218619254,0.492507427039869,0.509348803921094,0.336023656569967
"d__Bacteria--p__Cyanobacteria--c__Melainabacteria",0.678995557648908,0.222867575292545,0.630363935784911,0.181498564162066,0.701817085257909,0.236295303191477,0.514721825583573,0.234784590616578
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Flavobacteriales",0.445014898043137,0.360282747225054,0.437670455961629,0.43071006921516,0.416488938395397,0.305305479991446,0.560662016104302,0.577767123471721
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-014",0.241371546822953,0.531450641546916,0.290992345469182,0.635203232526807,0.506739732913405,0.760673588729895,0.591573986340566,0.932651128461042
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__DTU089",0.342018773689929,0.570006743319064,0.396827415039292,0.636013662498496,0.759190656019649,0.977237064379042,0.921083916838573,0.794610440003109
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__DTU089--__",0.342018773689929,0.56586402702369,0.396827415039292,0.627329184406722,0.759190656019649,0.963296613105786,0.921083916838573,0.812583442463321
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-014--__",0.243313636643444,0.384166822820311,0.302829408099772,0.458673729816223,0.527106778177223,0.604381948322274,0.614849618982803,0.745200924898976
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__Veillonella--s__Veillonella_atypica",0.993059764925698,0.895906531339879,0.93016594405346,0.991877761082066,0.534169316358621,0.528423791602658,0.385894881183218,0.440669297247467
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Barnesiellaceae--g__Coprobacter",0.0278825193287339,0.0564195409025642,0.039633132820997,0.0893211682002518,0.0191500306382153,0.0425329867253502,0.042282486126123,0.0785163453578174
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Marinifilaceae--g__Odoribacter--s__gut_metagenome",0.881457552274281,0.35447878234227,0.754223838194943,0.364527696974247,0.521119351528584,0.281052974150952,0.220337446731349,0.0919543494846944
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Marinifilaceae--g__Butyricimonas",0.067756664832884,0.0739289287310097,0.111898453245973,0.124927321313008,0.100839612119735,0.175943846557514,0.220599842846033,0.271851705344978
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__uncultured",0.0738073410078419,0.328924180831821,0.077176459692321,0.35768417000984,0.0263276678426744,0.146979948882652,0.0058799277503203,0.0774814358972705
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__uncultured--s__uncultured_organism",0.0738073410078419,0.327084752124426,0.077176459692321,0.354824449877265,0.0263276678426744,0.14557058697675,0.0058799277503203,0.0771331129414577
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Porphyromonadaceae",0.40907229580302,0.535358560346223,0.626000939074192,0.720633365160359,0.941255240901126,0.89811298179637,0.80820900065511,0.781030626651318
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Porphyromonadaceae--g__Porphyromonas",0.40907229580302,0.535358560346223,0.626000939074192,0.720633365160359,0.941255240901126,0.89811298179637,0.80820900065511,0.781030626651318
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Eggerthella--s__uncultured_bacterium",0.713588585033997,0.295032306256227,0.528530972147146,0.162695186780121,0.51619353280118,0.221868777679386,0.481852348515002,0.692635269881829
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Faecalitalea",0.155900840179036,0.198152167068817,0.228585299339493,0.329588842737066,0.441861322859072,0.554395210779481,0.38406417520345,0.556939397010553
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Marinifilaceae--g__Butyricimonas--__",0.219655395419872,0.0885474638061389,0.292520188366578,0.141883512162412,0.207586083669679,0.190791237608935,0.396799082291342,0.288239009049533
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Slackia--__",0.735323693095478,0.275577463858582,0.838149610764212,0.279792686714159,0.501927432106647,0.349845559761203,0.25481490858305,0.646458714431208
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Peptococcaceae",0.978782519026419,0.446695803801794,0.809936376760483,0.309953005668229,0.508026210634556,0.292064486316665,0.307106648390268,0.178719057018154
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Christensenellaceae--g__Christensenellaceae_R-7_group--s__uncultured_prokaryote",0.0431208802612428,0.0674016939491867,0.0531316453320112,0.0596392086366819,0.0913646878548886,0.0855710105262902,0.116351538779661,0.118270388666354
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Atopobiaceae",0.607850008331973,0.252492914032543,0.540279392318012,0.24400310865504,0.752371093492324,0.461241867576116,0.771966343803636,0.686440512431255
"d__Bacteria--p__Patescibacteria",0.849809238818782,0.677876628764038,0.922504755711436,0.564456214028116,0.912452777426075,0.412559035352743,0.597055379424855,0.282537444933186
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia",0.970534362060142,0.646184911132372,0.994472335731735,0.536194252943772,0.791554945734109,0.381435099551967,0.536218219400951,0.254245376403439
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales",0.970534362060142,0.646184911132372,0.994472335731735,0.536194252943772,0.791554945734109,0.381435099551967,0.536218219400951,0.254245376403439
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Acetobacterales",0.96928105709787,0.502292169529336,0.926940660206015,0.60514489813896,0.753643045406173,0.54508143188937,0.639682070850542,0.447920368358698
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Acetobacterales--f__Acetobacteraceae",0.96928105709787,0.502292169529336,0.926940660206015,0.60514489813896,0.753643045406173,0.54508143188937,0.639682070850542,0.447920368358698
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Candidatus_Stoquefichus",0.810461550678749,0.527442448512331,0.898432328655028,0.657105138861629,0.641802352016718,0.470942208512811,0.635461206649724,0.480258521205068
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Adlercreutzia",0.990740094411594,0.724075791558603,0.815428407939391,0.537564614082051,0.569243022678064,0.335666640052669,0.392452920719019,0.233407247846876
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Adlercreutzia--s__uncultured_bacterium",0.990740094411594,0.724075791558603,0.815428407939391,0.537564614082051,0.569243022678064,0.335666640052669,0.392452920719019,0.233407247846876
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcus_1",0.857758544335536,0.765106940967773,0.767131298632674,0.65665339903388,0.873716309333856,0.830286982327784,0.606224091835671,0.573768894716726
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Candidatus_Stoquefichus--__",0.799707845899716,0.508177913219845,0.882242065503632,0.632562157038304,0.627209261659662,0.455998085261691,0.628185269234058,0.456952432181608
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__",0.12942775846372,0.589173322217905,0.13575966838507,0.673514431986082,0.185604521182585,0.839879324079394,0.120541366140774,0.759172170521955
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__--__",0.12942775846372,0.589173322217905,0.13575966838507,0.673514431986082,0.185604521182585,0.839879324079394,0.120541366140774,0.759172170521955
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__--__--__",0.12942775846372,0.589173322217905,0.13575966838507,0.673514431986082,0.185604521182585,0.839879324079394,0.120541366140774,0.759172170521955
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__--__--__--__",0.12942775846372,0.589173322217905,0.13575966838507,0.673514431986082,0.185604521182585,0.839879324079394,0.120541366140774,0.759172170521955
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Anaerotruncus",0.329772454249064,0.84251378151179,0.348732436552752,0.969943722096747,0.437605764918199,0.834159442354622,0.292291120368909,0.611115087132953
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-013",0.964187736481868,0.781165070154828,0.941513103441956,0.766262472908263,0.780528569533438,0.958977445982376,0.979608640014892,0.987005224624537
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--o__Corynebacteriales--f__Nocardiaceae",0.9509182544937,0.383761180553461,0.88084767791329,0.406646755512137,0.780566673070975,0.393116853782925,0.745681441537422,0.347268498050064
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcus_1--__",0.704890762321243,0.730755643332716,0.642705587907074,0.640156652826814,0.686150856045832,0.826830219367388,0.44460691612634,0.565502779566369
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Atopobiaceae--g__Atopobium",0.73713717416394,0.663902072357475,0.640697955998409,0.58460576200989,0.878303614560361,0.945808144853021,0.850483379499632,0.668774634244839
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Atopobiaceae--g__Atopobium--__",0.73713717416394,0.663902072357475,0.640697955998409,0.58460576200989,0.878303614560361,0.945808144853021,0.850483379499632,0.668774634244839
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__uncultured",0.502889827303056,0.315740700402329,0.590974253138559,0.175302492022451,0.777916504781033,0.235689688618025,0.952386587189236,0.602027997290881
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Anaerotruncus--__",0.343500932986806,0.816820876808257,0.337010152496371,0.92521618653915,0.448299122600206,0.877413344086779,0.281032749164164,0.655970401742494
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales--f__Saccharimonadaceae",0.715833007355353,0.793339233309255,0.729857259096252,0.651734577434677,0.953724330589723,0.42246850862715,0.888251119008012,0.301565681020602
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminiclostridium_5--__",0.153494676373248,0.263036594588328,0.140344206479479,0.29768148760289,0.340263577716338,0.664854011165544,0.20274512749536,0.29375874152532
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-013--__",0.983314442969041,0.940007593406592,0.962823573485902,0.99185848746923,0.697512164236911,0.65983855934585,0.850317417650103,0.664800081541501
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--g__Eubacterium_nodatum_group",0.0148191769278661,0.289156261939798,0.0221139788505824,0.441807087041976,0.114895319415176,0.918887580184315,0.193627461568857,0.943769772549205
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales--f__Saccharimonadaceae--__",0.743673806089292,0.745593513061535,0.739221456497827,0.598586022751484,0.970637187892863,0.357802138928871,0.8334776380491,0.243232316837951
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales--f__Saccharimonadaceae--__--__",0.743673806089292,0.745593513061535,0.739221456497827,0.598586022751484,0.970637187892863,0.357802138928871,0.8334776380491,0.243232316837951
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__Allisonella",0.197397786046027,0.0449380305630753,0.156266348794245,0.0227414378508587,0.54925953028291,0.0951877410076847,0.710374810357523,0.21698465701937
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__Allisonella--s__uncultured_bacterium",0.197397786046027,0.0449380305630753,0.156266348794245,0.0227414378508587,0.54925953028291,0.0951877410076847,0.710374810357523,0.21698465701937
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Faecalitalea--__",0.65409691604952,0.547711731658862,0.676986155592985,0.622526124445025,0.603883813587714,0.529213108285364,0.586725883789033,0.625960018403057
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Holdemania",0.784386369189075,0.494342144692706,0.965354457640052,0.408565320752514,0.805564455365165,0.440178182229109,0.821198048801678,0.193712785826184
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--g__Family_XIII_AD3011_group",0.180834828465346,0.51953067743412,0.091556711711737,0.605567869839746,0.192331572792628,0.35357050012086,0.121804703802737,0.472777140667244
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Holdemania--s__uncultured_bacterium",0.885372704194188,0.233079618547791,0.932471243582352,0.136391540658389,0.905946581550677,0.211265862469317,0.914668829671848,0.188063238961648
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Peptococcaceae--g__Peptococcus",0.0435968362414957,0.0708756522823584,0.0388727716969247,0.0567752916973751,0.0375105547143618,0.0642621330754054,0.0236141890152853,0.0451174547025984
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Eubacterium_coprostanoligenes_group--__",0.0407560311749633,0.104487364238882,0.0331558742266635,0.0807355986831104,0.262542944828543,0.237031901176435,0.195857151704163,0.106264950656447
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__uncultured--s__human_gut_metagenome",0.690605291425979,0.854272571157856,0.892155303059637,0.869693338858424,0.785452982938851,0.870403077319316,0.815366302445198,0.990296013119527
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--__",0.131878405397861,0.204820911832822,0.119454094968073,0.180343488460547,0.177862869609576,0.24300691092152,0.154516551764756,0.234030905774103
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--__--__",0.131878405397861,0.204820911832822,0.119454094968073,0.180343488460547,0.177862869609576,0.24300691092152,0.154516551764756,0.234030905774103
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--g__Family_XIII_AD3011_group--__",0.753744840964364,0.187095167323983,0.712404034213826,0.192576154327773,0.644723195147278,0.121405514626039,0.672374251707264,0.072860329499609
"d__Bacteria--p__Cyanobacteria--c__Melainabacteria--o__Obscuribacterales",0.356747108870126,0.706627663530676,0.303754465765578,0.707997845757671,0.412736248889338,0.802431517178183,0.723209139526552,0.992000462011354
