"","model1_ASC_t","model1_DES_t","model2_ASC_t","model2_DES_t","model3_ASC_t","model3_DES_t","model4_ASC_t","model4_DES_t","model1_ASC_P","model1_DES_P","model2_ASC_P","model2_DES_P","model3_ASC_P","model3_DES_P","model4_ASC_P","model4_DES_P","model1_ASC_FDR","model1_DES_FDR","model2_ASC_FDR","model2_DES_FDR","model3_ASC_FDR","model3_DES_FDR","model4_ASC_FDR","model4_DES_FDR"
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Peptococcaceae--g__Peptococcus",2.03267249798278,1.81740349105378,2.08146081788877,1.91801622074451,2.09708581396307,1.86291881039162,2.28562392482476,2.01978515550283,0.0435968362414957,0.0708756522823584,0.0388727716969247,0.0567752916973751,0.0375105547143618,0.0642621330754054,0.0236141890152853,0.0451174547025984,0.369216185106357,0.308745992134109,0.358844977182231,0.283308048069396,0.406800620467254,0.375068755977474,0.39522695299267,0.326880985282157
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminiclostridium_5--s__uncultured_organism",0.980878048633151,1.82225105191255,1.06820551423661,1.78048860904859,1.12637264055259,2.42370167305091,1.2344860907963,2.91105887351607,0.328006973700009,0.0701337233388814,0.286924741557431,0.076771599305711,0.261643354271222,0.0164506684648123,0.218866340421674,0.00412986870832412,0.814644892238888,0.308745992134109,0.692804565910114,0.339074563600224,0.907485396255182,0.196297527603193,0.837768464465458,0.210065255489436
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Lachnospiraceae--g__Eubacterium_hallii_group",0.851651724596435,1.86062479792101,1.30198481059151,2.40275809327604,0.509017240759422,1.77141940479156,0.507954980721985,1.52348464052335,0.39557133785277,0.0644845940837363,0.194662497461618,0.0173423060227552,0.61142014593823,0.0783482402640984,0.61219781967883,0.129662114011296,0.859262632949134,0.292944298837545,0.595218021084561,0.15618774884496,0.94877591409675,0.408438367278415,0.94213480324154,0.516422095569753
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminiclostridium_9--__",1.07127446968158,1.86587258463021,1.18368309799216,2.0903627280999,0.791657259565586,1.84191304980855,0.881903925940138,1.65742064779669,0.285521233826542,0.063742333262707,0.238171855712009,0.038064237896321,0.429697142857,0.0672939182250857,0.379176965996383,0.0994441454043809,0.774957273366378,0.292944298837545,0.63716294774646,0.268987281134001,0.94877591409675,0.375429227992583,0.917647270504764,0.471988630426763
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Lachnospiraceae--g__Eubacterium_hallii_group--__",0.851651724596435,1.86605434389483,1.30198481059151,2.40760881160241,0.509017240759422,1.77620169103529,0.507954980721985,1.52869571800381,0.39557133785277,0.0637167528233648,0.194662497461618,0.0171212549253356,0.61142014593823,0.0775538638015842,0.61219781967883,0.128365033495637,0.859262632949134,0.292944298837545,0.595218021084561,0.15618774884496,0.94877591409675,0.408438367278415,0.94213480324154,0.516422095569753
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminiclostridium_9",1.06673096508798,1.86916916311942,1.18032671279434,2.09463742360845,0.794253205496138,1.84585841193428,0.8880282426045,1.66079187679456,0.287562761815197,0.0632797068744701,0.239500061511138,0.0376770706238622,0.428188891222085,0.0667155873415992,0.375884008304049,0.0987638148445379,0.774957273366378,0.292944298837545,0.63716294774646,0.268987281134001,0.94877591409675,0.375429227992583,0.917647270504764,0.471988630426763
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Prevotellaceae--g__Alloprevotella",1.75105895787195,1.87172009485676,1.31290558720097,1.4166477100839,1.58642821782019,1.70540726266874,1.48147889006925,1.60691745638279,0.0816878746026402,0.0629236447482144,0.19096375104848,0.158405121848801,0.114556768471238,0.0900117917309139,0.14048323306692,0.11009466993632,0.481050817104437,0.292944298837545,0.595218021084561,0.481851724961237,0.654128269696307,0.435280454436762,0.744561135254674,0.507392826663038
"d__Bacteria--p__Fusobacteria",2.26618727607028,1.90272252494866,2.21483008549887,1.88194274084682,2.07577767667419,1.6545772066017,1.79113798307873,1.54497455036666,0.0246645509465178,0.0587282581762236,0.0280854425335433,0.0615428050984327,0.0394656564895537,0.0999228716159861,0.0751976201737438,0.124378616615948,0.349624897544019,0.287316709231371,0.316768267434684,0.283308048069396,0.406800620467254,0.435280454436762,0.614673180797376,0.513667533556772
"d__Bacteria--p__Fusobacteria--c__Fusobacteriia",2.26618727607028,1.90272252494866,2.21483008549887,1.88194274084682,2.07577767667419,1.6545772066017,1.79113798307873,1.54497455036666,0.0246645509465178,0.0587282581762236,0.0280854425335433,0.0615428050984327,0.0394656564895537,0.0999228716159861,0.0751976201737438,0.124378616615948,0.349624897544019,0.287316709231371,0.316768267434684,0.283308048069396,0.406800620467254,0.435280454436762,0.614673180797376,0.513667533556772
"d__Bacteria--p__Fusobacteria--c__Fusobacteriia--o__Fusobacteriales",2.26618727607028,1.90272252494866,2.21483008549887,1.88194274084682,2.07577767667419,1.6545772066017,1.79113798307873,1.54497455036666,0.0246645509465178,0.0587282581762236,0.0280854425335433,0.0615428050984327,0.0394656564895537,0.0999228716159861,0.0751976201737438,0.124378616615948,0.349624897544019,0.287316709231371,0.316768267434684,0.283308048069396,0.406800620467254,0.435280454436762,0.614673180797376,0.513667533556772
"d__Bacteria--p__Fusobacteria--c__Fusobacteriia--o__Fusobacteriales--f__Fusobacteriaceae",2.25633150715802,1.91946215392556,2.20350426266666,1.89493617302792,2.06034176722539,1.66460801629468,1.77813421477512,1.56303652993466,0.0252873353569574,0.0565620915102107,0.0288876721874397,0.0597884082902663,0.0409359114935601,0.097900364913618,0.0773173812323743,0.120070341590063,0.349624897544019,0.287316709231371,0.316768267434684,0.283308048069396,0.406800620467254,0.435280454436762,0.614673180797376,0.513667533556772
"d__Bacteria--p__Fusobacteria--c__Fusobacteriia--o__Fusobacteriales--f__Fusobacteriaceae--g__Fusobacterium",2.25633150715802,1.91946215392556,2.20350426266666,1.89493617302792,2.06034176722539,1.66460801629468,1.77813421477512,1.56303652993466,0.0252873353569574,0.0565620915102107,0.0288876721874397,0.0597884082902663,0.0409359114935601,0.097900364913618,0.0773173812323743,0.120070341590063,0.349624897544019,0.287316709231371,0.316768267434684,0.283308048069396,0.406800620467254,0.435280454436762,0.614673180797376,0.513667533556772
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia",1.51803593962335,1.92258218515974,1.32121048971958,1.72751871785703,0.671397019702621,1.13165198192899,0.881299489152822,1.19782390863646,0.13080980107134,0.0561658558491164,0.188186089502026,0.0858800608919057,0.502906512327603,0.259432784079819,0.37950293171667,0.232802344991217,0.517744850821231,0.287316709231371,0.595218021084561,0.341373242045325,0.94877591409675,0.663026878237942,0.917647270504764,0.609038399641483
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales",1.51803593962335,1.92258218515974,1.32121048971958,1.72751871785703,0.671397019702621,1.13165198192899,0.881299489152822,1.19782390863646,0.13080980107134,0.0561658558491164,0.188186089502026,0.0858800608919057,0.502906512327603,0.259432784079819,0.37950293171667,0.232802344991217,0.517744850821231,0.287316709231371,0.595218021084561,0.341373242045325,0.94877591409675,0.663026878237942,0.917647270504764,0.609038399641483
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae",1.51803593962335,1.92258218515974,1.32121048971958,1.72751871785703,0.671397019702621,1.13165198192899,0.881299489152822,1.19782390863646,0.13080980107134,0.0561658558491164,0.188186089502026,0.0858800608919057,0.502906512327603,0.259432784079819,0.37950293171667,0.232802344991217,0.517744850821231,0.287316709231371,0.595218021084561,0.341373242045325,0.94877591409675,0.663026878237942,0.917647270504764,0.609038399641483
"d__Bacteria--p__Fusobacteria--c__Fusobacteriia--o__Fusobacteriales--f__Fusobacteriaceae--g__Fusobacterium--__",2.55758417519032,1.92949235596153,2.39044629638263,1.79999567532374,2.1747724189586,1.56126724465509,1.95535381590187,1.48896359197409,0.0113883844087545,0.0552965764707544,0.0179083549759168,0.0736240562929172,0.0310708992655998,0.120388333400404,0.0523168333246199,0.138515792481462,0.279404543441817,0.287316709231371,0.299729309596923,0.329752815509122,0.406800620467254,0.482586920638507,0.536604665485781,0.51993789835443
"d__Bacteria--p__Firmicutes--c__Bacilli--o__Bacillales--f__Family_XI--g__Gemella--__",0.124088751895318,1.96956333795994,-0.00329645819150203,1.90224914391663,0.189393035537855,2.25998176214064,0.421268963774627,2.22266167912399,0.901387417557263,0.0504758180526945,0.997373631844567,0.0588195354167831,0.850017557435966,0.0251383994979271,0.674134858843778,0.0276767404022722,0.993059764925698,0.287316709231371,0.997373631844567,0.283308048069396,0.968084954061556,0.216054352441644,0.94213480324154,0.266703134785533
"d__Bacteria--p__Proteobacteria--c__Gammaproteobacteria--o__Betaproteobacteriales--f__Burkholderiaceae--g__Thiomonas",0.924864874888758,1.98443763739181,1.24169431145558,2.33995269466199,0.863276333949244,2.02729950006775,1.34847710502483,2.64229551523431,0.356309767613116,0.0487791162745223,0.216039935010406,0.0204407947276023,0.389238648125156,0.0442510305602314,0.179447034548442,0.00907387854890068,0.820280006731947,0.287254795838854,0.624334955169326,0.172915559324322,0.94877591409675,0.300476638545171,0.827016767918906,0.210065255489436
"d__Bacteria--p__Firmicutes--c__Bacilli--o__Bacillales--f__Family_XI",0.0192928523685536,1.99876453952412,-0.118859035331214,1.9281332828498,0.0683397445800992,2.28051462517366,0.376256696028987,2.24365707317969,0.984629464787548,0.047190766978998,0.905525740236689,0.055495257994627,0.945597932321333,0.0238646550744272,0.707234036132316,0.0262622465284763,0.993059764925698,0.283670942763047,0.972828329038064,0.283308048069396,0.982120528283545,0.21080445315744,0.967645755779071,0.260981074876733
"d__Bacteria--p__Firmicutes--c__Bacilli--o__Bacillales--f__Family_XI--g__Gemella",0.0192928523685536,1.99876453952412,-0.118859035331214,1.9281332828498,0.0683397445800992,2.28051462517366,0.376256696028987,2.24365707317969,0.984629464787548,0.047190766978998,0.905525740236689,0.055495257994627,0.945597932321333,0.0238646550744272,0.707234036132316,0.0262622465284763,0.993059764925698,0.283670942763047,0.972828329038064,0.283308048069396,0.982120528283545,0.21080445315744,0.967645755779071,0.260981074876733
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Holdemanella",2.02757811484443,2.01947508574728,1.93380770136318,2.04006287764527,1.78313184848969,1.78880975552538,1.52047354048171,1.47371817900254,0.0441201730630238,0.0449723926831937,0.0547783794502369,0.0428823123201029,0.0764032548555409,0.075491256458472,0.130403394428962,0.142572500718667,0.369216185106357,0.283670942763047,0.429616853237597,0.283308048069396,0.578481786763381,0.406885077182951,0.715606968031754,0.51993789835443
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__Allisonella",1.29392094519875,2.01980265569978,1.42397147859694,2.29853765477882,0.600105025550547,1.67832728388021,0.372026454634242,1.23960071485713,0.197397786046027,0.0449380305630753,0.156266348794245,0.0227414378508587,0.54925953028291,0.0951877410076847,0.710374810357523,0.21698465701937,0.621509861016203,0.283670942763047,0.552267014527971,0.176384810648123,0.94877591409675,0.435280454436762,0.967645755779071,0.609038399641483
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__Allisonella--s__uncultured_bacterium",1.29392094519875,2.01980265569978,1.42397147859694,2.29853765477882,0.600105025550547,1.67832728388021,0.372026454634242,1.23960071485713,0.197397786046027,0.0449380305630753,0.156266348794245,0.0227414378508587,0.54925953028291,0.0951877410076847,0.710374810357523,0.21698465701937,0.621509861016203,0.283670942763047,0.552267014527971,0.176384810648123,0.94877591409675,0.435280454436762,0.967645755779071,0.609038399641483
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_NK4A214_group",1.76153052564421,2.02011706241922,1.72338149161038,2.1600425872009,1.96742479845679,2.32995691372996,2.3247953337282,2.61305048034107,0.0798949180529519,0.0449050702737873,0.0866165936320195,0.0321617326318869,0.0508107172952449,0.0210267922149406,0.0213636624860447,0.00985170248855774,0.479369508317712,0.283670942763047,0.510302265752177,0.237847232021861,0.459009988746804,0.202621815889427,0.39522695299267,0.210065255489436
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_NK4A214_group--__",1.76153052564421,2.02011706241922,1.72338149161038,2.1600425872009,1.96742479845679,2.32995691372996,2.3247953337282,2.61305048034107,0.0798949180529519,0.0449050702737873,0.0866165936320195,0.0321617326318869,0.0508107172952449,0.0210267922149406,0.0213636624860447,0.00985170248855774,0.479369508317712,0.283670942763047,0.510302265752177,0.237847232021861,0.459009988746804,0.202621815889427,0.39522695299267,0.210065255489436
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminiclostridium_5",1.24188682933952,2.03769494643585,1.30889687528148,1.97705569657016,1.26152836993873,2.50150212493006,1.37077421686536,3.05048871656687,0.215940121988178,0.0430947552938352,0.192315349331826,0.0496428146173699,0.208899092244218,0.0133475684747804,0.172401834197706,0.00268546761953145,0.655095210882267,0.283670942763047,0.595218021084561,0.283308048069396,0.830373891670765,0.195926951359003,0.806232106983391,0.1707957406022
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Eubacterium_coprostanoligenes_group",2.17914514653564,2.09619602209727,2.10102722809911,2.05627237995428,1.60925981691317,1.74558613067784,1.70844909592649,1.94269773512115,0.0306573160159363,0.037511268255276,0.0370960792112352,0.0412757771210422,0.109471143351154,0.0827556858701783,0.0895292819363205,0.0538534603080956,0.361075055298805,0.283670942763047,0.357471308762812,0.283308048069396,0.654128269696307,0.424456582366398,0.64705253763068,0.356779174541133
"d__Bacteria--p__Proteobacteria--c__Gammaproteobacteria--o__Xanthomonadales--f__Rhodanobacteraceae",-0.330229482742415,2.1151345751427,-0.575938891159622,1.91964895551908,-0.117684161306316,1.58642601571791,0.688195529654219,1.37177963674369,0.741621564075013,0.0358421399454162,0.565409296663627,0.0565670525236698,0.906461051904715,0.114568931583829,0.492345234010405,0.172101670426843,0.942180384632749,0.283670942763047,0.914145098599753,0.283308048069396,0.982120528283545,0.480345443726767,0.94213480324154,0.558452359140164
"d__Bacteria--p__Proteobacteria--c__Gammaproteobacteria--o__Xanthomonadales",-0.247585034354833,2.14402220533234,-0.490804897127487,1.95388119698719,-0.0345817647612704,1.63760628232282,0.744103536146221,1.41428910678658,0.804745737141818,0.0334193145763554,0.624190044617332,0.0523466016628462,0.972455041883902,0.103421160559619,0.457926070239993,0.159269750196816,0.984265940042685,0.283670942763047,0.916503932531163,0.283308048069396,0.982120528283545,0.444431473756199,0.939487034427857,0.550519353941168
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Prevotellaceae--g__Prevotella_9--__",1.93690010164443,2.16868717678821,1.92889001992639,2.31341013471377,1.81386724462372,2.18034145128855,1.59895741124172,1.95748786698083,0.0543680202370201,0.0314638087432495,0.0553908521469858,0.0218903757895427,0.0715149964433628,0.0306571404180816,0.111840603578562,0.0520746873353247,0.400299362333696,0.277930310565371,0.429616853237597,0.176384810648123,0.555364084675072,0.236315880798362,0.691676710879827,0.352335118566665
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Prevotellaceae--g__Prevotella_9",1.94421438179944,2.19487912152524,1.93402443303732,2.33578122453879,1.81343855106435,2.18724629972524,1.60145483311652,1.96663449103966,0.0534730270249541,0.0294963976222455,0.0547515181916698,0.0206628655796359,0.0715813552641022,0.0301402287578115,0.111286395156758,0.0509996707097996,0.400299362333696,0.267995841253545,0.429616853237597,0.172915559324322,0.555364084675072,0.236315880798362,0.691676710879827,0.352335118566665
"d__Bacteria--p__Proteobacteria--c__Gammaproteobacteria--o__Xanthomonadales--f__Rhodanobacteraceae--__",-0.360671503675316,2.19535523273177,-0.608161753823711,2.01275749663389,-0.0990632285401173,1.69172536556105,0.687670434153144,1.55478830226309,0.718780011121355,0.0294616451114978,0.543882424079042,0.0457091390025242,0.921208317782055,0.0925975817444986,0.492675012627126,0.122022904622361,0.942180384632749,0.267995841253545,0.914145098599753,0.283308048069396,0.982120528283545,0.435280454436762,0.94213480324154,0.513667533556772
"d__Bacteria--p__Proteobacteria--c__Gammaproteobacteria--o__Xanthomonadales--f__Rhodanobacteraceae--__--__",-0.360671503675316,2.19535523273177,-0.608161753823711,2.01275749663389,-0.0990632285401173,1.69172536556105,0.687670434153144,1.55478830226309,0.718780011121355,0.0294616451114978,0.543882424079042,0.0457091390025242,0.921208317782055,0.0925975817444986,0.492675012627126,0.122022904622361,0.942180384632749,0.267995841253545,0.914145098599753,0.283308048069396,0.982120528283545,0.435280454436762,0.94213480324154,0.513667533556772
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Lachnospiraceae--g__Blautia",1.91872927343674,2.36328140594128,2.13999603804273,2.66715416681704,1.14356421534639,1.57879451108715,0.992191876912651,1.38595041258162,0.0566461361792966,0.019217622462327,0.0337645585221518,0.00838453159434619,0.254460816470965,0.116310060273463,0.322630643841977,0.167740020118658,0.400299362333696,0.190975123219374,0.335535300313883,0.0987511498889662,0.900357450465493,0.480345443726767,0.903272733944688,0.556082752184183
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Lachnospiraceae--g__Blautia--__",1.91872927343674,2.36328140594128,2.13999603804273,2.66715416681704,1.14356421534639,1.57879451108715,0.992191876912651,1.38595041258162,0.0566461361792966,0.019217622462327,0.0337645585221518,0.00838453159434619,0.254460816470965,0.116310060273463,0.322630643841977,0.167740020118658,0.400299362333696,0.190975123219374,0.335535300313883,0.0987511498889662,0.900357450465493,0.480345443726767,0.903272733944688,0.556082752184183
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Prevotellaceae",2.22045642405031,2.6224878628152,2.06291139855491,2.53275265111713,2.06144453740553,2.46361062263785,1.78231190776353,2.10956325314469,0.0276716345189487,0.00950327767832215,0.0406239596810073,0.0122169379944985,0.0408293418643351,0.0147869397252078,0.0766310749120813,0.0364922258468498,0.354665645861496,0.116232396219479,0.358844977182231,0.138749510080376,0.406800620467254,0.195926951359003,0.614673180797376,0.31363588700806
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Acidaminococcaceae--g__Phascolarctobacterium--__",2.09006586228755,2.62476842679064,2.46858046374122,2.85563573656316,2.58057442914045,2.88003016788184,2.3725882120224,2.57294973999241,0.0380573057840902,0.00944232040280714,0.0145422966123868,0.00482733135759872,0.0107341865917969,0.00450761526872688,0.0188748401702044,0.0110157098397353,0.369216185106357,0.116232396219479,0.256913906818833,0.0812384458312378,0.406800620467254,0.114513981036324,0.39522695299267,0.210065255489436
"d__Bacteria--p__Actinobacteria",2.18993787852919,2.88014450665719,2.32136677765903,3.04762818804816,1.94556169381462,2.37610841862236,1.68482390359218,2.16125643487236,0.0298515304409721,0.00447464259357668,0.0214397288371282,0.00267292863699855,0.053406822590037,0.0186500734328957,0.0940093422521489,0.0322008450255695,0.361075055298805,0.0677588735598754,0.305749794542836,0.0607136647546814,0.459009988746804,0.196297527603193,0.664332685248519,0.301172609356797
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Coriobacteriaceae--g__Collinsella",2.50443106889529,3.08705466179523,2.55537892762102,3.28037681426099,2.13684621743251,2.67350025949746,1.92779751248691,2.40870241420768,0.0131794595963121,0.00235292117265987,0.0114731967668578,0.00125637942637935,0.0340841692527424,0.00826558580165942,0.0556853898145622,0.0171751466752369,0.279404543441817,0.0634424310454148,0.242271712762059,0.0453645112452465,0.406800620467254,0.164278517807981,0.536604665485781,0.210065255489436
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Coriobacteriaceae--g__Collinsella--__",2.50443106889529,3.08705466179523,2.55537892762102,3.28037681426099,2.13684621743251,2.67350025949746,1.92779751248691,2.40870241420768,0.0131794595963121,0.00235292117265987,0.0114731967668578,0.00125637942637935,0.0340841692527424,0.00826558580165942,0.0556853898145622,0.0171751466752369,0.279404543441817,0.0634424310454148,0.242271712762059,0.0453645112452465,0.406800620467254,0.164278517807981,0.536604665485781,0.210065255489436
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Coriobacteriaceae",2.53258212138741,3.10437854644158,2.58024702976295,3.29850737348149,2.15688043064152,2.69110811520233,1.950569243281,2.42880546436122,0.0122017914107162,0.00222626473086708,0.0107079379629474,0.00118256111857624,0.0324624182486964,0.00785944948098811,0.0528890602752246,0.0162851356766139,0.279404543441817,0.0634424310454148,0.242271712762059,0.0453645112452465,0.406800620467254,0.164278517807981,0.536604665485781,0.210065255489436
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia",2.8009701862018,3.26848922646918,2.84515832581443,3.45088499855528,2.42802994577145,2.92298224180645,2.18867001930559,2.67008041258709,0.00566828985588142,0.00130297749899776,0.00497820751807559,0.000703938269778107,0.0162559060007523,0.00395694708996222,0.0300980188923592,0.00838662891905263,0.257502310595756,0.0591924063830413,0.197883748843505,0.0453645112452465,0.406800620467254,0.114513981036324,0.435053182171374,0.210065255489436
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales",2.8009701862018,3.26848922646918,2.84515832581443,3.45088499855528,2.42802994577145,2.92298224180645,2.18867001930559,2.67008041258709,0.00566828985588142,0.00130297749899776,0.00497820751807559,0.000703938269778107,0.0162559060007523,0.00395694708996222,0.0300980188923592,0.00838662891905263,0.257502310595756,0.0591924063830413,0.197883748843505,0.0453645112452465,0.406800620467254,0.114513981036324,0.435053182171374,0.210065255489436
